date,country,location_type,impressions,clicks,conversions,revenue,cost,ctr,conversion_rate,roas,mojo_integration
2023-01-08,Germany,Primary Market,10463,452,11,489.74858991196146,1052.3387755822077,0.04319984708018733,0.024336283185840708,0.4653906149576285,True
2023-01-08,Netherlands,Primary Market,19012,403,11,1505.6861239471218,1108.7301763280584,0.021197138649274142,0.02729528535980149,1.358027549077558,True
2023-01-08,England,Primary Market,14956,716,41,4367.679646777219,1990.371846993282,0.04787376303824552,0.05726256983240224,2.194403851408556,True
2023-01-08,North America,Expansion Market,24583,687,50,5110.837145073704,1763.416239764017,0.027946141642598545,0.07278020378457059,2.8982590892764173,False
2023-01-08,Australia,Expansion Market,21044,784,45,3568.8821979483596,2733.591994222816,0.03725527466261167,0.05739795918367347,1.3055650607299294,False
2023-01-08,Croatia,Primary Market,9533,372,19,1884.6323873440804,797.2636637857515,0.03902234343858177,0.051075268817204304,2.3638759333330626,True
2023-01-09,Germany,Primary Market,13797,269,5,434.26929481895183,980.4808322662152,0.019496992099731825,0.01858736059479554,0.4429146195700858,True
2023-01-09,Netherlands,Primary Market,6242,273,11,1060.8464518928179,695.6593707473473,0.043735982057033,0.040293040293040296,1.52495099829267,True
2023-01-09,England,Primary Market,12897,386,19,1953.606110644077,954.619423418788,0.029929440955260914,0.04922279792746114,2.046476389143234,True
2023-01-09,North America,Expansion Market,14777,509,31,6051.472927604284,1291.0271008284496,0.03444542193950058,0.060903732809430254,4.687332220772953,False
2023-01-09,Australia,Expansion Market,7516,193,4,201.6815213333772,342.50069173309345,0.0256785524215008,0.02072538860103627,0.5888499679018024,False
2023-01-09,Croatia,Primary Market,13327,227,9,392.7308208194649,361.48880939410395,0.017033090718091094,0.039647577092511016,1.086425943524299,True
2023-01-10,Germany,Primary Market,20560,401,31,1856.7412954122403,1263.7180420498362,0.019503891050583658,0.0773067331670823,1.4692686450851649,True
2023-01-10,Netherlands,Primary Market,15985,671,37,2710.147077324778,1973.2055676300718,0.04197685329996872,0.05514157973174367,1.373474270387253,True
2023-01-10,England,Primary Market,20411,744,39,3192.873585130837,2552.91907662247,0.03645093332026848,0.05241935483870968,1.250675594995761,True
2023-01-10,North America,Expansion Market,15756,387,22,1584.1581905830794,666.1543378607554,0.02456207159177456,0.056847545219638244,2.3780648125332964,False
2023-01-10,Australia,Expansion Market,6255,170,9,1644.568540291817,413.8849282707533,0.02717825739408473,0.052941176470588235,3.9734922147635707,False
2023-01-10,Croatia,Primary Market,22581,1062,45,4154.255400804931,3697.237437407325,0.04703068951773615,0.0423728813559322,1.123610660969096,True
2023-01-11,Germany,Primary Market,18887,816,44,4329.900224759702,2186.385911989588,0.043204320432043204,0.05392156862745098,1.9803915681196185,True
2023-01-11,Netherlands,Primary Market,24681,668,32,2345.964127877506,2443.5301428609255,0.02706535391596775,0.04790419161676647,0.9600716957519553,True
2023-01-11,England,Primary Market,2959,70,5,720.7149577597036,127.57972360200364,0.023656640757012504,0.07142857142857142,5.649134027034251,True
2023-01-11,North America,Expansion Market,19076,821,63,4105.668772977309,2439.176540312401,0.04303837282449151,0.07673568818514007,1.6832191951352033,False
2023-01-11,Australia,Expansion Market,16813,723,22,1282.228485870435,2613.599584844296,0.04300243858918694,0.030428769017980636,0.4905986721553689,False
2023-01-11,Croatia,Primary Market,23977,676,51,10086.188278202106,2550.9516770328196,0.02819368561538141,0.07544378698224852,3.9538923332071962,True
2023-01-12,Germany,Primary Market,19613,228,8,869.7005602756179,734.9012193018744,0.011624942640085657,0.03508771929824561,1.1834251154213586,True
2023-01-12,Netherlands,Primary Market,8270,177,5,671.1891658270509,278.99323502878724,0.021402660217654173,0.02824858757062147,2.405754267689666,True
2023-01-12,England,Primary Market,20455,389,17,2668.3409740899183,703.1113984757434,0.019017355169885113,0.043701799485861184,3.795047242690908,True
2023-01-12,North America,Expansion Market,5868,102,5,870.0738528018668,382.5776197528398,0.017382413087934562,0.049019607843137254,2.2742413771196777,False
2023-01-12,Australia,Expansion Market,16197,726,20,1971.211831113571,2882.5244365192493,0.044823115391739214,0.027548209366391185,0.683849131039416,False
2023-01-12,Croatia,Primary Market,4345,105,7,1271.0474489559438,273.21911911986786,0.024165707710011506,0.06666666666666667,4.652117513043823,True
2023-01-13,Germany,Primary Market,16398,776,37,7322.370550147626,2317.319907323737,0.047322844249298696,0.04768041237113402,3.1598444940665105,True
2023-01-13,Netherlands,Primary Market,6268,160,8,615.7610886008329,377.54799030230697,0.025526483726866625,0.05,1.6309478646881048,True
2023-01-13,England,Primary Market,15042,543,42,7949.427926534244,2154.215276867575,0.03609892301555644,0.07734806629834254,3.6901734064821206,True
2023-01-13,North America,Expansion Market,10640,330,24,3519.6493024825827,1244.3475477987838,0.03101503759398496,0.07272727272727272,2.828509855392687,False
2023-01-13,Australia,Expansion Market,4498,175,11,1596.6347222621098,625.0624054545004,0.03890618052467763,0.06285714285714286,2.5543605059740426,False
2023-01-13,Croatia,Primary Market,5367,156,5,966.4971697620601,365.4890271761338,0.029066517607602014,0.03205128205128205,2.644394490388607,True
2023-01-14,Germany,Primary Market,3748,63,4,307.5632578547096,141.83595034677174,0.01680896478121665,0.06349206349206349,2.1684435934807405,True
2023-01-14,Netherlands,Primary Market,21389,237,10,594.7049736447754,861.3703185436161,0.011080461919678338,0.04219409282700422,0.6904173046620505,True
2023-01-14,England,Primary Market,19663,529,27,4776.523248232021,1826.3108329303402,0.02690332095814474,0.05103969754253308,2.615394467418246,True
2023-01-14,North America,Expansion Market,3127,69,1,176.75304533652795,155.30978005503175,0.022065877838183562,0.014492753623188406,1.1380677074804826,False
2023-01-14,Australia,Expansion Market,12146,384,17,2725.1468255856294,1211.5115008650541,0.03161534661616993,0.044270833333333336,2.2493775945501104,False
2023-01-14,Croatia,Primary Market,3251,106,5,352.0235414057777,271.86470492397575,0.032605352199323284,0.04716981132075472,1.2948482647065847,True
2023-01-15,Germany,Primary Market,13931,295,23,4516.275771584494,717.9191881276942,0.02117579498959156,0.07796610169491526,6.29078571275239,True
2023-01-15,Netherlands,Primary Market,3130,146,6,943.2510841262751,366.8484957604011,0.04664536741214057,0.0410958904109589,2.5712278911519335,True
2023-01-15,England,Primary Market,16645,756,22,2521.1670609018615,2000.0851566494762,0.04541904475818564,0.0291005291005291,1.2605298592012437,True
2023-01-15,North America,Expansion Market,17376,720,42,5025.920319378425,1162.7939438339872,0.04143646408839779,0.058333333333333334,4.322279408169999,False
2023-01-15,Australia,Expansion Market,24759,1048,35,5752.665463077561,2819.652043410012,0.042328042328042326,0.033396946564885496,2.0402040303244084,False
2023-01-15,Croatia,Primary Market,9005,186,8,530.3966034361117,732.8463000977713,0.02065519156024431,0.043010752688172046,0.7237487633700953,True
2023-01-16,Germany,Primary Market,12946,600,23,2399.765653928182,1838.0159084591846,0.04634636181059787,0.03833333333333333,1.3056283369929667,True
2023-01-16,Netherlands,Primary Market,16983,837,31,3993.626359360165,3082.6922547792897,0.0492845786963434,0.037037037037037035,1.2954995274564296,True
2023-01-16,England,Primary Market,6858,227,15,1651.57668189169,726.6609257401906,0.03310002916302129,0.06607929515418502,2.272829903726229,True
2023-01-16,North America,Expansion Market,20801,948,57,8871.996580396111,1977.8937347683668,0.04557473198403923,0.060126582278481014,4.485577978452477,False
2023-01-16,Australia,Expansion Market,16328,482,13,1092.921780921584,748.704326026027,0.02951984321411073,0.026970954356846474,1.459750856152514,False
2023-01-16,Croatia,Primary Market,2522,47,3,451.7358541225047,138.81425251922502,0.018636003172085646,0.06382978723404255,3.25424692295153,True
2023-01-17,Germany,Primary Market,4380,45,1,169.47423086714275,155.2907331631989,0.010273972602739725,0.022222222222222223,1.091335119714053,True
2023-01-17,Netherlands,Primary Market,21105,823,47,8207.626794623566,1706.701404186675,0.03899549869699123,0.05710814094775213,4.809058441324066,True
2023-01-17,England,Primary Market,13627,283,21,1879.830242952355,1084.8263449163248,0.02076759374770676,0.07420494699646643,1.7328397782387472,True
2023-01-17,North America,Expansion Market,4746,236,17,1432.8692644118314,477.0137561621341,0.049726085124315214,0.07203389830508475,3.0038321660577183,False
2023-01-17,Australia,Expansion Market,9274,311,21,3463.923519565041,1064.4685148689723,0.03353461289626914,0.06752411575562701,3.2541343132083362,False
2023-01-17,Croatia,Primary Market,9508,416,28,2509.830132797387,1038.632807836554,0.04375262936474548,0.0673076923076923,2.4164749215127332,True
2023-01-18,Germany,Primary Market,21431,592,23,1604.5989948691904,918.8922782309861,0.027623535999253417,0.03885135135135135,1.7462318847191738,True
2023-01-18,Netherlands,Primary Market,14412,328,21,3156.817561117047,869.1725622835402,0.022758812101026923,0.06402439024390244,3.631980228210695,True
2023-01-18,England,Primary Market,2927,50,1,153.36296459296972,162.89307753506662,0.01708233686368295,0.02,0.9414946719264646,True
2023-01-18,North America,Expansion Market,14827,647,51,8302.131185488422,1152.7307516279104,0.04363660888918864,0.07882534775888717,7.202142541754855,False
2023-01-18,Australia,Expansion Market,4225,124,4,362.32468698270054,410.95668921887113,0.029349112426035502,0.03225806451612903,0.8816614900986082,False
2023-01-18,Croatia,Primary Market,5871,76,2,199.49004692484922,180.97986606321282,0.012944983818770227,0.02631578947368421,1.1022775696782268,True
2023-01-19,Germany,Primary Market,3988,196,9,917.7542566972122,760.417644927469,0.04914744232698094,0.04591836734693878,1.206908154774276,True
2023-01-19,Netherlands,Primary Market,22572,366,7,888.7685837699557,912.5199381242961,0.01621477937267411,0.01912568306010929,0.9739716872344052,True
2023-01-19,England,Primary Market,17473,225,15,1945.5168839553996,482.94740107307086,0.012877010244377039,0.06666666666666667,4.028423964250797,True
2023-01-19,North America,Expansion Market,3069,113,3,290.45015815467855,176.13218366972725,0.0368198110133594,0.02654867256637168,1.6490464837437868,False
2023-01-19,Australia,Expansion Market,23549,273,11,456.4374009486508,628.8436041423025,0.011592848953246422,0.040293040293040296,0.7258361187774163,False
2023-01-19,Croatia,Primary Market,21909,966,72,12145.763216175661,3582.9420408960614,0.044091469259208545,0.07453416149068323,3.3898854844824995,True
2023-01-20,Germany,Primary Market,7539,338,22,3973.916714189457,1229.7143678460943,0.044833532298713355,0.0650887573964497,3.23157703780429,True
2023-01-20,Netherlands,Primary Market,22116,461,12,1108.2890142816746,1548.161307923899,0.020844637366612406,0.026030368763557483,0.7158743785994123,True
2023-01-20,England,Primary Market,14539,228,14,1614.9220098300732,699.7041416295349,0.01568195886924823,0.06140350877192982,2.308006932857501,True
2023-01-20,North America,Expansion Market,16342,497,39,3189.2628594123603,1799.5052775466334,0.030412434218577897,0.07847082494969819,1.7722998088454964,False
2023-01-20,Australia,Expansion Market,4380,52,2,201.9727067127374,172.02510863588344,0.011872146118721462,0.038461538461538464,1.1740885287870533,False
2023-01-20,Croatia,Primary Market,17540,511,33,4922.6752986224565,1549.5160966648884,0.029133409350057014,0.06457925636007827,3.1769113655661987,True
2023-01-21,Germany,Primary Market,7342,323,21,3215.8480530055413,559.1357306535635,0.04399346227186053,0.06501547987616099,5.751462259882042,True
2023-01-21,Netherlands,Primary Market,9614,480,32,5771.8030512144605,770.7784958226151,0.0499271895152902,0.06666666666666667,7.488277219066018,True
2023-01-21,England,Primary Market,24702,669,34,2477.455391650163,2572.9403459844493,0.027082827301433084,0.05082212257100149,0.9628887803468479,True
2023-01-21,North America,Expansion Market,14932,345,18,2528.5405308543836,1259.5281281821244,0.02310474149477632,0.05217391304347826,2.007530021980393,False
2023-01-21,Australia,Expansion Market,19589,417,27,1784.7843597318147,941.1755748226763,0.021287457246413805,0.06474820143884892,1.8963351870537863,False
2023-01-21,Croatia,Primary Market,23010,1105,23,4418.152503931103,2587.906336758935,0.0480225988700565,0.02081447963800905,1.707230451572041,True
2023-01-22,Germany,Primary Market,19227,428,30,5267.556751015564,1673.6258342677952,0.022260363031154105,0.07009345794392523,3.147392113076517,True
2023-01-22,Netherlands,Primary Market,23842,400,8,795.4560183068347,1047.666155943425,0.016777116013757237,0.02,0.759264784678021,True
2023-01-22,England,Primary Market,7461,360,17,2407.588936665994,1336.4872935662756,0.04825090470446321,0.04722222222222222,1.8014304724451187,True
2023-01-22,North America,Expansion Market,14982,383,28,3826.68962675777,957.9760401640734,0.025564010145507944,0.0731070496083551,3.994556717830197,False
2023-01-22,Australia,Expansion Market,11260,264,20,3642.4815371386885,990.5796077262021,0.02344582593250444,0.07575757575757576,3.677121463765764,False
2023-01-22,Croatia,Primary Market,11441,142,7,426.5664262617048,440.1444906455507,0.012411502491040992,0.04929577464788732,0.9691508932352391,True
2023-01-23,Germany,Primary Market,11711,247,4,265.19315123313834,657.0750874565992,0.021091281700964904,0.016194331983805668,0.4035964173587006,True
2023-01-23,Netherlands,Primary Market,23376,384,28,1422.5686832195784,984.3760479653357,0.01642710472279261,0.07291666666666667,1.4451476000050678,True
2023-01-23,England,Primary Market,16613,212,12,2330.4997363874018,529.6179343057499,0.01276109071209294,0.05660377358490566,4.400341426206307,True
2023-01-23,North America,Expansion Market,2611,36,0,0.0,77.08822074384801,0.013787820758330141,0.0,0.0,False
2023-01-23,Australia,Expansion Market,17045,482,29,4756.483860620474,1508.33932005839,0.028278087415664416,0.06016597510373444,3.153457446455976,False
2023-01-23,Croatia,Primary Market,23220,1062,50,8895.130174764014,2194.0482526243545,0.04573643410852713,0.047080979284369114,4.054209001157715,True
2023-01-24,Germany,Primary Market,13407,266,14,2479.9324320133437,869.6803793107588,0.01984038189005743,0.05263157894736842,2.8515446490568706,True
2023-01-24,Netherlands,Primary Market,16434,456,18,2970.021846407693,1290.3049511132704,0.02774735304855787,0.039473684210526314,2.301798380177623,True
2023-01-24,England,Primary Market,8585,373,17,827.2941166088955,561.4215479827443,0.043447874199184625,0.045576407506702415,1.4735702959415498,True
2023-01-24,North America,Expansion Market,22882,1034,35,2720.665183995318,2496.6950354381515,0.045188357661043614,0.033849129593810444,1.0897066503430048,False
2023-01-24,Australia,Expansion Market,11511,549,34,5463.653225613201,1176.5854921531966,0.04769351055512119,0.061930783242258654,4.643651704063176,False
2023-01-24,Croatia,Primary Market,12457,290,13,892.3066412174486,884.7259594539966,0.023280083487195954,0.04482758620689655,1.0085683953120697,True
2023-01-25,Germany,Primary Market,21208,939,51,3519.8443034413913,3284.3812911384807,0.04427574500188608,0.054313099041533544,1.071691740827476,True
2023-01-25,Netherlands,Primary Market,2592,106,5,268.0676294810686,183.6902095020196,0.04089506172839506,0.04716981132075472,1.4593463103330029,True
2023-01-25,England,Primary Market,18226,849,67,2791.7011784156075,2970.7958102069847,0.046581806210907496,0.07891637220259129,0.9397149305327386,True
2023-01-25,North America,Expansion Market,5405,157,4,296.47464452082613,336.8669589380031,0.02904717853839038,0.025477707006369428,0.8800941637478588,False
2023-01-25,Australia,Expansion Market,13565,502,38,2788.259879829883,1830.5919303945432,0.037007003317360856,0.07569721115537849,1.5231466027652247,False
2023-01-25,Croatia,Primary Market,2058,41,1,120.66344453817896,118.69164711000683,0.019922254616132166,0.024390243902439025,1.0166127733179455,True
2023-01-26,Germany,Primary Market,17579,261,5,264.24686208561775,1012.8514777212487,0.014847260936344501,0.019157088122605363,0.26089398880093484,True
2023-01-26,Netherlands,Primary Market,15520,589,28,5596.213465284226,2174.8001858803286,0.03795103092783505,0.04753820033955857,2.573208105101829,True
2023-01-26,England,Primary Market,21896,657,38,3377.6900541673585,2530.455493282589,0.030005480453050785,0.0578386605783866,1.3348150414555244,True
2023-01-26,North America,Expansion Market,8392,399,22,2121.3453841809223,642.3857926171144,0.04754528122020972,0.05513784461152882,3.3022918759433435,False
2023-01-26,Australia,Expansion Market,23450,709,33,6350.63014524926,1623.0901187086756,0.03023454157782516,0.0465444287729196,3.912678705913013,False
2023-01-26,Croatia,Primary Market,18439,515,23,2553.017900490525,1247.3991389748696,0.02792993112424752,0.04466019417475728,2.0466728096258198,True
2023-01-27,Germany,Primary Market,20782,341,26,4301.269598569937,630.1889411945318,0.016408430372437686,0.07624633431085044,6.825365088788803,True
2023-01-27,Netherlands,Primary Market,18504,244,8,590.5338600852592,548.6712892541669,0.013186338089061824,0.03278688524590164,1.0762980889486635,True
2023-01-27,England,Primary Market,12476,427,33,2227.182708200107,1325.0903450640963,0.034225713369669765,0.07728337236533958,1.6807780061912498,True
2023-01-27,North America,Expansion Market,10607,330,8,1103.0484501009869,589.4855359229982,0.0311115301216178,0.024242424242424242,1.8712052847469238,False
2023-01-27,Australia,Expansion Market,23374,474,22,1960.4671414676432,1694.0970122215442,0.020278942414648754,0.046413502109704644,1.1572342831162874,False
2023-01-27,Croatia,Primary Market,9513,251,16,1678.8779511636685,751.4565992880313,0.02638494691474824,0.06374501992031872,2.2341648908989873,True
2023-01-28,Germany,Primary Market,7460,136,4,607.2955932214405,512.0391792339685,0.018230563002680965,0.029411764705882353,1.1860334479286907,True
2023-01-28,Netherlands,Primary Market,11358,203,4,765.367124812295,430.9981470106475,0.01787286494101074,0.019704433497536946,1.7758014277341827,True
2023-01-28,England,Primary Market,12152,354,20,2211.80371207851,1323.5897724308818,0.02913100724160632,0.05649717514124294,1.6710643721705027,True
2023-01-28,North America,Expansion Market,19755,817,23,1977.5943364217458,2936.6867458964125,0.0413566185775753,0.028151774785801713,0.6734100391147073,False
2023-01-28,Australia,Expansion Market,3237,70,3,408.2699972925069,127.1806987340518,0.02162496138399753,0.04285714285714286,3.2101568976770785,False
2023-01-28,Croatia,Primary Market,3596,130,5,654.4257370278717,206.06609380172395,0.036151279199110126,0.038461538461538464,3.1758050291260327,True
2023-01-29,Germany,Primary Market,3803,102,6,899.8386095137772,178.14765676862018,0.02682093084407047,0.058823529411764705,5.051083050070627,True
2023-01-29,Netherlands,Primary Market,8463,419,27,1599.203669517293,1092.4326506887044,0.04950963015479144,0.06443914081145585,1.4638922303439978,True
2023-01-29,England,Primary Market,18829,460,35,6579.5207043175815,1477.5218304290388,0.024430399915024697,0.07608695652173914,4.453078505382921,True
2023-01-29,North America,Expansion Market,2601,53,1,195.9468202880459,199.07860792011567,0.020376778162245292,0.018867924528301886,0.9842685878468345,False
2023-01-29,Australia,Expansion Market,15412,302,20,3394.589649691393,805.3220940819779,0.01959512068518038,0.06622516556291391,4.215194981780594,False
2023-01-29,Croatia,Primary Market,9882,462,35,5703.491839581714,1042.1851858690222,0.046751669702489375,0.07575757575757576,5.472628009796434,True
2023-01-30,Germany,Primary Market,3508,128,10,1989.3514319820426,412.11056589083347,0.036488027366020526,0.078125,4.827227439999716,True
2023-01-30,Netherlands,Primary Market,19411,724,55,5476.984766553077,2599.8316159735427,0.03729843902941631,0.07596685082872928,2.1066690369107404,True
2023-01-30,England,Primary Market,19270,332,17,1554.9999333732385,1180.2454816771888,0.017228853139595227,0.05120481927710843,1.3175224624995001,True
2023-01-30,North America,Expansion Market,6000,253,16,2854.4815446233997,990.0951203221051,0.042166666666666665,0.06324110671936758,2.8830376860101667,False
2023-01-30,Australia,Expansion Market,11018,136,8,696.7610082961878,334.1214538056805,0.012343438010528226,0.058823529411764705,2.0853524979015936,False
2023-01-30,Croatia,Primary Market,17697,566,36,5930.611997759523,2155.4437611205312,0.03198282194722269,0.0636042402826855,2.751457544258278,True
2023-01-31,Germany,Primary Market,16044,516,18,1880.4984621272042,1103.3488625387386,0.03216155572176515,0.03488372093023256,1.7043552823358985,True
2023-01-31,Netherlands,Primary Market,21599,250,11,1906.9966188428994,480.1061670282668,0.011574609935645169,0.044,3.9720310835553647,True
2023-01-31,England,Primary Market,14059,322,8,1309.5303351662994,702.6418399938622,0.02290347819901842,0.024844720496894408,1.8637238214817078,True
2023-01-31,North America,Expansion Market,3907,114,5,353.42379738916736,366.4228447389093,0.029178397747632454,0.043859649122807015,0.9645244625536263,False
2023-01-31,Australia,Expansion Market,15673,699,51,9890.068457968175,2474.448673895254,0.044598991896892745,0.07296137339055794,3.99687759229183,False
2023-01-31,Croatia,Primary Market,17235,591,38,7182.4597979223445,1823.5388667983202,0.03429068755439513,0.06429780033840947,3.938747853799768,True
2023-02-01,Germany,Primary Market,3128,86,6,1050.7975180951985,268.1271464936456,0.027493606138107418,0.06976744186046512,3.9190269684986987,True
2023-02-01,Netherlands,Primary Market,12334,244,17,2447.2965024836176,883.4109914597543,0.019782714447867684,0.06967213114754098,2.77028079358588,True
2023-02-01,England,Primary Market,8332,139,3,342.1885260364946,269.48643172728754,0.01668266922707633,0.02158273381294964,1.2697801660856138,True
2023-02-01,North America,Expansion Market,24913,262,12,1041.2576206487047,752.9143817983768,0.010516597760205516,0.04580152671755725,1.3829694927085925,False
2023-02-01,Australia,Expansion Market,14242,530,17,1902.8153725442723,1748.5743813947654,0.03721387445583486,0.03207547169811321,1.0882095682006248,False
2023-02-01,Croatia,Primary Market,22711,1038,61,7105.422935006089,2304.0394668675112,0.04570472458280129,0.05876685934489403,3.0838981003508437,True
2023-02-02,Germany,Primary Market,15605,650,49,9323.839765123306,1754.4361883663994,0.041653316244793334,0.07538461538461538,5.3144365277855865,True
2023-02-02,Netherlands,Primary Market,22581,523,13,2466.7296263881144,1634.528150996304,0.023161064611841815,0.0248565965583174,1.5091386617505202,True
2023-02-02,England,Primary Market,7441,333,13,2160.5700418801844,1154.2533528202312,0.04475204945571832,0.03903903903903904,1.8718334554551488,True
2023-02-02,North America,Expansion Market,10918,300,9,1246.4900855978563,1048.4902590591487,0.02747755999267265,0.03,1.1888427906963872,False
2023-02-02,Australia,Expansion Market,14681,725,33,5765.004543472057,2226.759115161864,0.04938355697840747,0.04551724137931035,2.588966406028609,False
2023-02-02,Croatia,Primary Market,4767,111,6,554.6887532530038,443.96012500703375,0.02328508495909377,0.05405405405405406,1.2494112016123424,True
2023-02-03,Germany,Primary Market,13076,550,13,2041.3966840971002,1591.999154517348,0.0420617925971245,0.023636363636363636,1.2822850303058093,True
2023-02-03,Netherlands,Primary Market,24982,721,23,3213.0792439378324,1283.78696230624,0.02886077976142823,0.0319001386962552,2.50281342487366,True
